"election_month","election_type","office_key","gid","gid_level","glabel","candidate","candidate_major","candidate_party","candidate_party_major","metric_desc","metric"
201211,"general","sn","29095","county","Jackson","bailey","other","other","other","votes",2
201211,"general","sn","29097","county","Jasper","bailey","other","other","other","votes",0
201211,"general","sn","29099","county","Jefferson","bailey","other","other","other","votes",0
201211,"general","sn","29101","county","Johnson","bailey","other","other","other","votes",0
201211,"general","sn",NA,"county","Kansas City","bailey","other","other","other","votes",0
201211,"general","sn","29103","county","Knox","bailey","other","other","other","votes",0
201211,"general","sn","29105","county","Laclede","bailey","other","other","other","votes",0
201211,"general","sn","29107","county","Lafayette","bailey","other","other","other","votes",0
201211,"general","sn","29109","county","Lawrence","bailey","other","other","other","votes",0
201211,"general","sn","29111","county","Lewis","bailey","other","other","other","votes",0
201211,"general","sn","29113","county","Lincoln","bailey","other","other","other","votes",0
201211,"general","sn","29115","county","Linn","bailey","other","other","other","votes",0
201211,"general","sn","29117","county","Livingston","bailey","other","other","other","votes",0
201211,"general","sn","29121","county","Macon","bailey","other","other","other","votes",0
201211,"general","sn","29123","county","Madison","bailey","other","other","other","votes",0
201211,"general","sn","29125","county","Maries","bailey","other","other","other","votes",0
201211,"general","sn","29127","county","Marion","bailey","other","other","other","votes",0
201211,"general","sn","29119","county","McDonald","bailey","other","other","other","votes",0
201211,"general","sn","29129","county","Mercer","bailey","other","other","other","votes",0
201211,"general","sn","29131","county","Miller","bailey","other","other","other","votes",0
201211,"general","sn","29133","county","Mississippi","bailey","other","other","other","votes",0
201211,"general","sn","29135","county","Moniteau","bailey","other","other","other","votes",0
201211,"general","sn","29137","county","Monroe","bailey","other","other","other","votes",0
201211,"general","sn","29139","county","Montgomery","bailey","other","other","other","votes",0
201211,"general","sn","29141","county","Morgan","bailey","other","other","other","votes",0
201211,"general","sn","29143","county","New Madrid","bailey","other","other","other","votes",0
201211,"general","sn","29145","county","Newton","bailey","other","other","other","votes",0
201211,"general","sn","29147","county","Nodaway","bailey","other","other","other","votes",0
201211,"general","sn","29149","county","Oregon","bailey","other","other","other","votes",0
201211,"general","sn","29151","county","Osage","bailey","other","other","other","votes",0
201211,"general","sn","29153","county","Ozark","bailey","other","other","other","votes",0
201211,"general","sn","29155","county","Pemiscot","bailey","other","other","other","votes",0
201211,"general","sn","29157","county","Perry","bailey","other","other","other","votes",0
201211,"general","sn","29159","county","Pettis","bailey","other","other","other","votes",0
201211,"general","sn","29161","county","Phelps","bailey","other","other","other","votes",0
201211,"general","sn","29163","county","Pike","bailey","other","other","other","votes",0
201211,"general","sn","29165","county","Platte","bailey","other","other","other","votes",0
201211,"general","sn","29167","county","Polk","bailey","other","other","other","votes",0
201211,"general","sn","29169","county","Pulaski","bailey","other","other","other","votes",0
201211,"general","sn","29171","county","Putnam","bailey","other","other","other","votes",0
201211,"general","sn","29173","county","Ralls","bailey","other","other","other","votes",0
201211,"general","sn","29175","county","Randolph","bailey","other","other","other","votes",0
201211,"general","sn","29177","county","Ray","bailey","other","other","other","votes",0
201211,"general","sn","29179","county","Reynolds","bailey","other","other","other","votes",0
201211,"general","sn","29181","county","Ripley","bailey","other","other","other","votes",0
201211,"general","sn","29195","county","Saline","bailey","other","other","other","votes",0
201211,"general","sn","29197","county","Schuyler","bailey","other","other","other","votes",0
201211,"general","sn","29199","county","Scotland","bailey","other","other","other","votes",0
201211,"general","sn","29201","county","Scott","bailey","other","other","other","votes",0
201211,"general","sn","29203","county","Shannon","bailey","other","other","other","votes",0
201211,"general","sn","29205","county","Shelby","bailey","other","other","other","votes",0
201211,"general","sn","29183","county","St. Charles","bailey","other","other","other","votes",0
201211,"general","sn","29185","county","St. Clair","bailey","other","other","other","votes",0
201211,"general","sn","29187","county","St. Francois","bailey","other","other","other","votes",0
201211,"general","sn","29189","county","St. Louis","bailey","other","other","other","votes",0
201211,"general","sn","29510","county","St. Louis City","bailey","other","other","other","votes",0
201211,"general","sn","29186","county","Ste. Genevieve","bailey","other","other","other","votes",0
201211,"general","sn","29207","county","Stoddard","bailey","other","other","other","votes",0
201211,"general","sn","29209","county","Stone","bailey","other","other","other","votes",0
201211,"general","sn","29211","county","Sullivan","bailey","other","other","other","votes",0
201211,"general","sn","29213","county","Taney","bailey","other","other","other","votes",0
201211,"general","sn","29215","county","Texas","bailey","other","other","other","votes",0
201211,"general","sn","29217","county","Vernon","bailey","other","other","other","votes",0
201211,"general","sn","29219","county","Warren","bailey","other","other","other","votes",0
201211,"general","sn","29221","county","Washington","bailey","other","other","other","votes",0
201211,"general","sn","29223","county","Wayne","bailey","other","other","other","votes",0
201211,"general","sn","29225","county","Webster","bailey","other","other","other","votes",0
201211,"general","sn","29227","county","Worth","bailey","other","other","other","votes",0
201211,"general","sn","29229","county","Wright","bailey","other","other","other","votes",0
201211,"general","sn","29001","county","Adair","dienoff","other","other","other","votes",0
201211,"general","sn","29003","county","Andrew","dienoff","other","other","other","votes",0
201211,"general","sn","29005","county","Atchison","dienoff","other","other","other","votes",0
201211,"general","sn","29007","county","Audrain","dienoff","other","other","other","votes",0
201211,"general","sn","29009","county","Barry","dienoff","other","other","other","votes",0
201211,"general","sn","29011","county","Barton","dienoff","other","other","other","votes",0
